4 , 7,False,True,114,12,frequent,True,464,relu,0.00512537317615,False,14,tanh,0.0799328844857,adagrad,0.0891548173896,69 ,1.4000000000000001, 2.7, 0.7000000000000001, 1.6 ,0.1, 0.1, 0.1, 0.1 ,0.0, 0.2, 1.6, 0.6
4 , 57,True,False,385,23,frequent,True,20,relu,0.223611112386,False,111,relu,0.44354013308,adam,0.316363303674,54 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
4 , 51,True,True,162,22,compact,True,42,relu,0.590843771378,True,20,relu,0.374509893448,adagrad,0.0494536652025,51 ,64.4, 61.4, 42.6, 56.1 ,24.4, 21.2, 34.5, 26.7 ,36.3, 36.3, 43.1, 38.6
4 , 10,False,True,181,35,all,True,18,relu,0.20760700115,True,46,relu,0.184263001097,adam,0.0422428170563,79 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
4 , 10,True,True,246,21,compact,True,163,relu,0.337573450402,False,124,relu,0.344541960752,adam,0.0472462675266,62 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 16.7, 0.0, 5.6
4 , 10,False,True,51,38,frequent,True,468,relu,0.475028726816,False,21,tanh,0.298867995869,adagrad,0.0274211851196,68 ,37.4, 29.799999999999997, 33.1, 33.4 ,24.0, 18.2, 24.4, 22.2 ,24.2, 21.099999999999998, 26.700000000000003, 24.0
4 , 9,False,True,376,49,all,True,14,relu,0.000710583917569,False,10,sigmoid,0.531066428452,adagrad,0.0522539360982,61 ,17.8, 12.2, 13.3, 14.4 ,26.400000000000002, 0.8999999999999999, 3.0, 10.1 ,5.2, 9.700000000000001, 14.000000000000002, 9.6
4 , 11,True,True,210,40,all,True,307,sigmoid,0.0245820583628,False,8,relu,0.190780331329,adam,0.0333713652927,54 ,0.0, 0.0, 0.2, 0.1 ,0.0, 0.0, 0.0, 0.0 ,0.1, 0.0, 0.0, 0.0
5 , 45,False,False,170,39,frequent,True,34,tanh,0.389771342733,False,21,relu,0.487425710793,adagrad,0.0821634043503,54 ,19.6, 13.8, 8.7, 14.0 ,4.3999999999999995, 7.9, 9.0, 7.1 ,3.9, 3.2, 1.4000000000000001, 2.8
5 , 6,False,True,327,23,frequent,True,34,tanh,0.305867830187,False,106,relu,0.0853590574007,adagrad,0.984735121561,68 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.1, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
5 , 13,True,True,230,183,frequent,True,17,relu,0.444413973415,False,8,relu,0.188154324556,adam,0.0362000627311,50 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
5 , 6,False,True,77,45,frequent,True,143,relu,0.42045466404,False,56,relu,0.207338559491,adagrad,0.0342728034663,211 ,44.3, 39.900000000000006, 43.2, 42.5 ,16.5, 19.1, 27.400000000000002, 21.0 ,24.0, 21.4, 24.3, 23.2
5 , 10,False,True,97,25,frequent,True,36,tanh,0.31389963866,False,25,relu,0.318357611084,adagrad,0.0898964260813,65 ,11.700000000000001, 12.7, 25.6, 16.7 ,13.100000000000001, 11.600000000000001, 4.8, 9.8 ,10.2, 3.4000000000000004, 5.8999999999999995, 6.5
5 , 9,True,False,225,22,frequent,True,27,relu,0.535066538561,False,16,relu,0.10307400085,adagrad,0.095273944067,58 ,48.199999999999996, 22.900000000000002, 46.7, 39.3 ,24.9, 9.9, 27.400000000000002, 20.7 ,23.1, 20.9, 24.5, 22.8
5 , 13,False,True,184,13,compact,False,7,relu,0.362412724608,False,23,sigmoid,0.482031871167,adagrad,0.0193836257664,78 ,53.0, 17.7, 54.2, 41.6 ,31.900000000000002, 23.799999999999997, 6.4, 20.7 ,6.800000000000001, 0.2, 30.3, 12.4
5 , 10,False,True,370,19,frequent,True,275,sigmoid,0.265076080959,False,21,tanh,0.298867995869,adagrad,1.37764016096,58 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
5 , 14,False,False,378,93,frequent,False,6,relu,0.0317191757903,False,14,sigmoid,0.458696670163,adagrad,0.0653027669829,55 ,1.5, 0.7000000000000001, 23.599999999999998, 8.6 ,1.4000000000000001, 0.4, 0.2, 0.7 ,3.4000000000000004, 1.7000000000000002, 20.0, 8.4
5 , 13,True,True,120,47,frequent,True,24,relu,0.309107817118,False,12,relu,0.296285435612,adagrad,0.0986618705517,75 ,14.000000000000002, 40.699999999999996, 14.499999999999998, 23.1 ,18.4, 21.0, 14.6, 18.0 ,20.1, 29.299999999999997, 11.799999999999999, 20.4
5 , 13,False,True,223,153,compact,True,431,relu,0.57579636547,False,14,relu,0.508261121323,adagrad,0.0815643473148,48 ,17.599999999999998, 25.7, 45.800000000000004, 29.7 ,29.2, 24.9, 3.4000000000000004, 19.2 ,23.799999999999997, 31.6, 29.299999999999997, 28.2
5 , 9,False,True,334,34,frequent,True,19,relu,0.186091028003,False,117,sigmoid,0.112020761447,adagrad,0.040455413852,64 ,43.0, 34.2, 36.9, 38.0 ,25.7, 3.3000000000000003, 5.5, 11.5 ,12.2, 22.8, 26.400000000000002, 20.5
5 , 39,False,True,92,43,compact,True,87,sigmoid,0.387296436526,True,12,relu,0.437127776475,adagrad,0.957648065227,69 ,0.0, 0.2, 0.0, 0.1 ,0.0, 0.8, 0.0, 0.3 ,0.0, 0.0, 0.0, 0.0
5 , 10,True,True,231,46,frequent,True,225,relu,0.102866671991,False,12,relu,0.296285435612,adam,0.0206309653088,66 ,0.5, 0.0, 0.0, 0.2 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
5 , 12,True,True,470,22,compact,True,148,relu,0.0252922433815,False,18,relu,0.273803740239,adagrad,0.0642423226991,148 ,33.2, 47.3, 58.8, 46.4 ,44.6, 37.3, 37.0, 39.6 ,31.5, 35.6, 37.6, 34.9
5 , 5,False,True,244,30,frequent,True,40,relu,0.0200287706658,False,117,sigmoid,0.112020761447,adagrad,1.58101210225,63 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
5 , 11,False,True,260,20,frequent,False,8,relu,0.318617097994,False,68,relu,0.478868091632,adagrad,0.0657803409506,79 ,2.4, 13.700000000000001, 15.5, 10.5 ,1.2, 11.1, 21.5, 11.3 ,20.4, 4.9, 3.0, 9.4
5 , 5,True,True,85,39,frequent,True,148,relu,0.0682482442532,False,56,tanh,0.379044129021,adagrad,0.0610049557814,48 ,38.7, 47.599999999999994, 4.7, 30.3 ,35.5, 24.5, 36.9, 32.3 ,29.4, 35.8, 26.400000000000002, 30.5
5 , 5,True,True,75,47,frequent,True,37,relu,0.345742213799,False,86,relu,0.242638942162,adagrad,0.0386057400792,78 ,44.2, 51.1, 41.199999999999996, 45.5 ,18.5, 5.2, 30.8, 18.2 ,23.5, 23.7, 27.500000000000004, 24.9
5 , 14,False,True,273,24,compact,True,24,relu,0.319845037159,False,86,relu,0.242638942162,adam,0.00516669792862,64 ,0.0, 1.2, 0.1, 0.4 ,0.1, 0.8999999999999999, 1.2, 0.7 ,0.4, 0.2, 0.8, 0.5
5 , 7,False,True,114,12,frequent,True,464,relu,0.00512537317615,False,14,tanh,0.0799328844857,adagrad,0.0891548173896,69 ,0.1, 0.1, 0.2, 0.1 ,1.0, 0.0, 0.3, 0.4 ,0.5, 1.5, 4.6, 2.2
5 , 57,True,False,385,23,frequent,True,20,relu,0.223611112386,False,111,relu,0.44354013308,adam,0.316363303674,54 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
5 , 51,True,True,162,22,compact,True,42,relu,0.590843771378,True,20,relu,0.374509893448,adagrad,0.0494536652025,51 ,63.2, 62.2, 44.5, 56.6 ,28.199999999999996, 22.6, 32.9, 27.9 ,33.4, 37.3, 41.5, 37.4
5 , 10,False,True,181,35,all,True,18,relu,0.20760700115,True,46,relu,0.184263001097,adam,0.0422428170563,79 ,0.1, 3.1, 0.0, 1.1 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.2, 0.1
5 , 10,True,True,246,21,compact,True,163,relu,0.337573450402,False,124,relu,0.344541960752,adam,0.0472462675266,62 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0 ,0.0, 0.0, 0.0, 0.0
5 , 10,False,True,51,38,frequent,True,468,relu,0.475028726816,False,21,tanh,0.298867995869,adagrad,0.0274211851196,68 ,32.7, 31.8, 31.2, 31.9 ,26.5, 19.6, 25.900000000000002, 24.0 ,21.5, 21.4, 24.6, 22.5
5 , 9,False,True,376,49,all,True,14,relu,0.000710583917569,False,10,sigmoid,0.531066428452,adagrad,0.0522539360982,61 ,15.7, 13.3, 22.400000000000002, 17.1 ,23.9, 0.6, 1.9, 8.8 ,6.1, 9.5, 15.1, 10.2
